Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_obama,83.40030582010583,59.306607407407405
se,7.673520634920634,3.7298285714285715
pct_romney,12.400697354497355,36.473153439153435
se,3.759157671957672,1.9188857142857143
pct_other,4.187831746031747,4.069040211640211
se,1.2827883597883598,0.5420031746031746
Total,99.98883492063493,99.84880105820105
