Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_clinton,82.40878376935397,11.208056593699947
se,8.86704965296316,7.968550987720235
pct_trump,11.208056593699947,11.208056593699947
se,7.968550987720235,7.968550987720235
pct_other,11.208056593699947,11.208056593699947
se,7.968550987720235,7.968550987720235
Total,104.82489695675386,33.62416978109984
